,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,score
1196,12,1,6,6,9,4,5,1,9,11,6,6,8,10,5,5,8,11,6,3,3,11,4,3,0.128276880908922
1197,10,5,8,4,10,8,2,2,0,8,9,2,8,3,4,4,3,3,10,2,1,2,4,6,0.16479305566137
1198,12,12,11,12,7,6,4,1,12,3,6,4,7,0,3,2,11,6,7,4,9,8,8,3,0.22590750317605
1199,2,2,8,3,10,9,8,0,7,0,8,0,1,5,2,5,1,2,9,10,0,4,10,5,0.128229927743318
1200,6,5,5,6,1,11,12,12,4,6,9,10,11,5,11,12,2,9,3,2,4,7,0,10,0.082497660893866
1201,12,1,10,2,1,4,12,12,6,6,12,3,6,10,12,11,5,7,3,6,0,9,6,1,0.28304525635498
1202,12,2,6,5,0,11,11,2,4,7,3,0,7,4,2,0,11,0,12,9,9,6,5,0,0.099927071778316
1203,6,5,9,1,8,7,2,0,4,7,11,4,8,6,3,4,0,6,10,6,2,3,6,2,0.181313899799894
1204,4,6,4,10,11,2,10,12,10,8,4,2,0,0,9,1,11,12,12,2,1,10,7,3,0.153287182280982
1205,7,9,11,8,4,8,9,7,2,11,10,5,8,9,6,12,2,1,2,0,8,10,5,8,0.25751919386215
1206,1,10,6,5,1,4,5,8,9,4,8,9,11,9,12,6,8,2,2,8,8,10,5,10,0.144320647718098
1207,2,5,2,12,12,7,5,6,11,4,2,3,0,3,5,3,0,0,6,7,9,5,0,12,0.328213336361216
1208,5,10,12,4,3,12,2,9,12,12,11,1,11,8,12,9,2,0,8,11,0,1,8,12,0.309478297935852
1209,9,12,0,7,6,1,6,5,10,7,4,7,1,7,6,8,5,5,6,7,4,7,6,11,0.225492136984366
1210,1,4,8,7,5,2,8,3,9,5,3,5,3,3,8,8,12,7,0,3,8,8,0,6,0.212309975338084
1211,0,3,8,8,0,8,4,10,5,2,12,4,10,5,6,0,1,8,10,4,9,5,2,0,0.176831740025488
1212,9,3,8,5,6,8,3,6,7,8,4,7,5,7,11,0,6,5,4,8,5,12,6,2,0.159543907395944
1213,4,2,5,12,1,3,4,11,10,8,5,2,7,1,1,8,11,1,8,10,9,0,8,6,0.308532360264638
1214,6,1,12,5,11,4,5,6,3,7,1,9,4,8,8,8,8,2,11,12,0,5,5,6,0.217862146650374
1215,3,7,12,0,9,3,12,6,2,2,0,4,11,11,7,11,7,2,3,8,6,1,2,1,0.320771554654306
1216,11,10,5,10,2,8,7,6,1,0,9,4,8,5,1,12,7,11,1,2,1,1,7,3,0.127550514019918
1217,9,3,2,6,5,6,9,4,9,2,3,7,11,9,3,9,3,7,12,7,8,12,6,5,0.163624502177362
1218,9,11,1,4,12,12,4,2,6,12,1,2,1,4,0,3,0,11,9,4,3,2,4,3,0.32428414414588
1219,0,2,10,7,3,11,11,1,1,11,3,6,10,9,9,8,0,11,7,2,10,0,0,12,0.137486485212556
1220,12,7,3,8,3,11,2,6,6,2,8,8,7,12,7,6,8,2,10,12,12,7,3,11,0.310260403597528
1221,7,9,0,3,5,9,5,6,12,7,6,8,4,5,11,4,4,12,8,4,7,10,11,12,0.190100774125838
1222,5,1,3,1,9,3,7,12,6,9,9,10,9,9,6,1,6,9,10,0,3,12,12,5,0.184728668328196
1223,5,0,7,6,1,12,6,12,0,4,9,12,6,12,8,12,2,8,9,2,3,11,3,5,0.257107778316864
1224,11,3,4,5,3,11,12,9,12,4,10,2,1,2,4,12,3,10,7,11,5,6,7,0,0.187976054255818
1225,9,12,0,6,0,9,3,4,0,7,11,2,9,3,5,8,1,8,7,7,2,4,1,12,0.155799708552378
1226,0,4,1,2,4,4,12,10,4,6,7,5,3,4,11,11,6,4,9,0,5,10,12,6,0.15873262287963
1227,2,12,4,10,3,7,5,2,6,5,7,8,9,12,11,6,5,9,7,7,6,7,12,0,0.142421023893872
1228,2,7,10,8,8,1,11,5,7,12,3,8,8,12,7,11,11,0,10,11,11,9,1,11,0.208738732435954
1229,0,1,2,11,7,3,8,6,10,7,12,0,9,12,7,7,11,11,12,2,1,7,8,1,0.205843323053766
1230,9,12,9,0,1,10,12,8,1,9,1,7,10,7,3,9,6,10,7,10,5,0,3,0,0.097077053680636
1231,4,8,8,0,6,11,2,5,4,6,1,12,5,5,2,3,9,11,2,11,0,4,10,12,0.305296867148988
1232,10,0,11,12,0,1,0,7,11,10,8,11,6,0,5,0,10,8,4,7,5,5,8,1,0.104174561848026
1233,12,5,6,0,6,4,12,11,9,8,2,2,4,0,12,9,9,0,7,9,1,0,3,1,0.172220226918646
1234,3,5,10,11,8,7,10,3,1,0,3,5,2,11,11,7,10,7,3,2,3,5,9,1,0.207542498997136
1235,4,5,2,0,4,10,4,11,11,1,8,0,6,4,5,9,8,9,10,1,4,7,5,6,0.210246452254758
1236,2,8,7,10,6,1,7,8,1,6,3,3,8,5,4,11,4,11,12,6,5,3,4,2,0.08800178694329
1237,12,8,7,8,1,3,5,5,9,9,12,11,9,5,7,11,3,6,9,2,11,9,3,4,0.210389958522972
1238,3,8,2,4,0,7,5,12,0,11,2,2,3,3,5,9,4,10,2,5,0,9,6,0,0.302594140594526
1239,1,5,4,3,1,5,7,10,5,3,4,5,4,9,5,4,1,2,0,9,9,11,4,8,0.273510292533698
1240,11,1,5,5,0,2,4,10,8,10,7,8,10,0,12,9,12,5,7,1,9,3,8,5,0.309626553166944
1241,2,10,12,3,4,1,6,12,7,6,8,9,6,8,10,3,2,8,10,3,2,10,0,2,0.13370016673696
1242,8,2,2,9,0,8,4,1,5,11,4,3,6,3,2,3,8,4,7,1,12,4,9,2,0.1179357757018
1243,4,0,1,12,5,2,3,12,6,2,12,9,10,11,7,8,4,11,11,1,8,8,4,9,0.214430182804574
1244,2,0,10,5,7,9,4,4,7,8,9,10,5,12,2,4,9,2,5,11,3,4,1,8,0.111156456253704
1245,3,10,6,1,10,2,5,5,7,8,0,2,1,10,8,2,3,5,0,5,9,12,10,3,0.206388108546578
1246,0,3,7,11,4,5,7,6,2,12,10,4,8,5,3,1,7,11,8,0,7,4,2,8,0.21464163033497
1247,7,7,11,1,6,7,3,3,8,8,4,11,9,10,0,3,3,8,2,9,9,9,2,4,0.19208056706435
1248,7,9,6,5,4,11,2,3,2,12,7,0,8,12,12,8,9,7,2,12,0,8,12,11,0.194464487765478
1249,9,7,12,10,0,2,5,9,12,1,8,4,3,8,5,10,4,5,9,9,2,8,5,1,0.07472220968431
1250,2,7,6,6,2,10,2,5,0,0,6,3,3,7,7,0,3,2,8,12,3,5,2,11,0.205047182308378
1251,4,5,7,1,12,11,9,4,11,9,3,12,12,3,10,1,8,7,12,10,0,2,9,7,0.198439144271722
1252,11,2,1,6,11,7,10,2,4,4,3,2,7,12,10,8,12,1,2,9,6,3,12,1,0.21441837797379
1253,4,5,5,2,12,2,11,8,11,1,0,6,12,0,9,1,8,7,9,10,7,7,11,7,0.240906322102102
1254,10,2,8,2,11,7,0,0,6,7,1,3,6,4,0,1,4,3,1,12,4,0,2,5,0.136171257674318
1255,6,2,2,10,5,1,0,9,4,11,2,5,10,7,6,6,7,4,11,12,10,1,11,1,0.27732913955319
1256,5,11,7,1,6,7,8,5,8,9,10,0,10,6,6,5,1,8,12,12,4,0,1,9,0.112062092010332
1257,11,6,3,4,3,9,8,0,0,2,12,8,5,1,4,1,6,7,9,10,8,3,1,6,0.312709185653036
1258,10,12,8,9,1,5,4,3,11,12,10,3,12,7,0,9,0,5,10,7,2,7,6,9,0.045359563713872
1259,0,2,0,10,2,4,4,9,4,6,8,3,12,7,2,3,11,10,8,7,8,7,9,9,0.204517815166122
1260,2,6,1,6,7,10,6,2,11,6,4,2,4,9,7,9,4,3,10,1,4,4,10,1,0.31043972340389
1261,7,10,12,8,5,2,10,5,9,4,10,3,2,10,2,1,10,6,3,11,9,7,6,10,0.148568056108544
1262,5,2,6,5,5,12,5,6,11,0,7,10,11,1,7,0,8,1,4,0,9,7,12,8,0.298024421715708
1263,3,11,0,10,7,1,12,10,4,8,9,3,4,9,1,9,6,0,3,3,2,11,8,5,0.320975600916322
1264,10,10,10,2,4,9,5,10,9,5,7,10,3,5,3,3,8,10,8,5,1,12,1,7,0.197267110968564
1265,2,7,3,7,9,5,11,11,9,2,6,10,6,5,0,1,1,12,5,2,0,5,9,11,0.107333721142008
1266,11,12,7,5,12,5,8,2,9,10,6,2,3,0,7,11,9,9,10,4,3,7,12,3,0.161418013184598
1267,8,0,8,11,2,10,2,1,10,10,2,6,10,6,0,1,3,7,5,2,5,11,8,10,0.166211420598074
1268,11,10,4,9,9,8,0,8,6,4,9,11,6,4,12,9,10,7,12,3,3,3,2,3,0.040448707597302
1269,12,12,8,7,3,8,1,12,2,7,10,8,12,1,1,5,3,10,11,1,7,1,11,12,0.193147926194976
1270,12,7,3,8,10,11,9,4,0,7,7,9,1,0,2,8,10,7,6,9,9,6,10,0,0.124708071383078
1271,10,5,12,2,3,9,4,5,2,2,1,9,7,9,11,12,0,9,8,5,1,7,1,2,0.064070176173224
1272,8,2,10,9,9,1,4,5,2,2,9,7,6,8,2,3,11,6,6,2,0,10,12,0,0.116691096069996
1273,5,8,8,6,1,8,6,10,7,6,3,3,11,8,4,9,9,10,11,6,1,11,9,3,0.136490895421348
1274,4,10,9,11,8,6,9,9,8,8,2,5,3,3,12,1,10,1,1,8,5,6,10,10,0.198092884254892
1275,5,5,7,7,12,8,2,0,1,6,6,11,6,0,12,9,6,6,0,12,6,12,9,7,0.315618990290486
1276,2,1,5,6,2,9,7,5,12,1,9,5,7,2,7,4,10,9,3,2,8,7,9,12,0.18838740674767
1277,6,1,0,7,5,11,9,11,2,2,9,8,3,1,4,7,4,0,4,11,10,10,9,8,0.08374239953802
1278,10,9,10,2,9,8,4,6,1,2,7,8,8,8,11,9,4,11,8,6,7,5,10,12,0.166121621002554
1279,1,2,1,8,8,0,4,0,4,3,12,11,6,8,11,7,12,11,3,10,4,1,2,10,0.236539916448288
1280,4,1,9,3,5,11,6,2,0,0,9,9,5,6,1,0,0,9,1,2,5,4,12,7,0.14139369176649
1281,7,9,11,3,5,2,3,11,12,8,9,2,2,5,8,1,5,6,3,4,6,11,0,1,0.203245518106126
1282,5,7,0,9,11,0,10,4,12,4,0,10,4,8,4,0,6,2,10,0,6,7,3,7,0.098272669832024
1283,11,9,3,6,1,10,4,11,1,2,6,12,3,9,7,5,10,1,7,11,3,11,10,12,0.230802697263744
1284,1,2,10,0,4,3,6,6,0,7,4,1,7,5,3,10,6,5,8,3,0,0,4,2,0.135628410317018
1285,0,4,3,4,11,2,10,2,8,7,3,2,1,2,5,8,2,3,0,2,8,11,3,8,0.282678264021226
1286,10,11,2,0,4,7,8,9,5,4,4,4,10,3,1,12,11,10,0,10,10,12,4,11,0.22580628430424
1287,5,4,6,3,5,2,10,7,6,3,12,7,0,1,4,11,5,0,1,11,1,1,9,9,0.157816071280104
1288,0,0,6,8,1,0,3,1,2,8,4,12,3,3,6,11,9,0,9,5,9,2,3,6,0.136692049365796
1289,10,11,9,10,3,5,2,1,8,11,0,4,8,0,10,4,9,0,6,10,4,12,3,12,0.155989187551984
1290,12,5,0,10,11,9,7,10,6,9,1,2,4,8,12,4,4,1,10,12,6,8,0,7,0.19155719306536
1291,12,2,3,7,10,5,8,5,3,3,6,5,3,5,9,8,11,8,5,6,12,0,4,1,0.108367539457422
1292,7,7,7,3,1,4,6,3,11,10,9,1,5,2,12,2,9,10,0,0,10,3,12,8,0.07977674022684
1293,7,7,12,6,10,1,12,9,4,12,9,1,0,3,10,7,10,7,11,1,12,6,9,4,0.140590999384516
1294,0,7,12,6,1,1,9,3,10,0,6,3,1,6,4,4,5,1,9,2,2,8,4,0,0.10914978307235
1295,0,7,9,3,9,4,0,10,5,2,9,11,6,8,6,6,11,10,6,6,0,5,11,11,0.166829388623174
1296,5,6,8,10,5,4,7,5,7,9,12,8,10,7,0,10,3,0,9,9,5,10,1,7,0.313265408912812
1297,11,2,12,10,5,5,4,4,0,6,9,11,6,9,9,2,8,9,6,9,3,11,3,3,0.189787465777078
1298,2,1,8,2,10,12,7,1,7,9,5,9,5,10,5,4,1,1,7,7,6,2,6,0,0.167682068061452
1299,9,0,5,4,2,8,2,11,10,2,1,12,4,10,2,7,11,1,9,9,0,2,4,12,0.127446308832544
1300,4,10,0,2,6,8,10,5,8,5,8,0,12,9,6,10,11,12,11,11,7,2,10,6,0.052395151520006
1301,10,2,12,5,10,1,9,12,11,11,4,6,1,3,2,2,1,8,1,10,12,0,5,5,0.165853095179346
1302,11,7,4,7,10,6,4,8,12,11,5,2,9,4,0,9,2,3,8,4,11,2,1,2,0.211584175052486
1303,10,4,8,10,11,9,7,0,4,7,10,2,8,1,2,10,9,1,7,5,11,6,5,12,0.200545348623182
1304,4,0,3,0,3,10,1,1,1,2,4,8,7,0,5,0,6,12,2,8,8,0,11,8,0.16034143718997
1305,6,4,10,7,12,6,8,11,9,0,3,7,9,4,3,10,2,1,5,0,1,8,8,2,0.165467883397528
1306,3,1,7,7,6,5,2,9,7,4,0,10,5,6,0,0,4,9,3,6,2,8,0,9,0.239727938449798
1307,4,9,6,8,3,12,2,4,0,12,11,9,2,7,10,10,8,10,6,12,11,4,2,5,0.312826231733546
1308,5,12,9,3,9,1,10,5,9,5,3,3,8,0,10,8,7,5,8,10,4,4,9,7,0.068970002438642
1309,1,3,7,7,11,7,10,1,6,0,12,2,0,7,6,12,4,1,2,4,8,9,2,4,0.197471130463166
1310,12,3,8,5,2,0,5,8,11,5,3,8,1,3,4,10,1,8,12,7,8,9,5,1,0.141414746209344
1311,2,4,9,0,6,4,1,5,7,1,10,3,2,2,3,5,4,9,11,3,4,7,8,1,0.063798353695712
1312,2,7,6,3,8,0,4,11,5,4,8,6,3,8,6,7,10,9,6,7,7,1,0,8,0.177796586945576
1313,2,6,5,9,11,11,12,11,9,2,0,0,0,6,8,5,11,9,2,4,10,10,1,12,0.322642697460636
1314,1,8,10,7,11,12,12,0,3,12,8,5,3,12,11,0,3,2,10,3,2,11,4,6,0.129708524333174
1315,0,5,9,1,6,11,11,9,5,10,1,1,10,4,12,5,8,10,10,2,10,6,5,2,0.165234954863542
1316,9,5,1,11,10,4,1,0,3,5,8,3,1,9,6,9,5,1,7,0,8,4,10,0,0.12682850427898
1317,10,6,12,0,3,11,11,10,11,4,3,2,3,5,8,5,5,12,11,12,1,2,5,0,0.120041329692056
1318,6,7,2,1,11,5,4,3,6,12,12,12,4,11,5,7,7,7,11,12,5,1,2,5,0.2989197742968
1319,12,9,5,11,12,6,3,10,5,10,7,1,5,6,10,6,3,2,7,0,6,2,1,8,0.121131317847358
1320,12,9,6,0,7,3,6,0,7,9,6,10,3,2,6,5,8,1,5,4,7,0,9,5,0.102219424721524
1321,12,8,2,3,7,0,9,11,12,8,3,0,3,11,10,7,4,10,5,2,9,5,2,7,0.128693871627982
1322,2,11,5,1,0,9,3,9,2,10,6,11,5,10,1,6,8,3,9,3,6,4,7,7,0.260654966673106
1323,0,0,4,3,5,6,7,8,11,11,1,12,10,2,8,6,8,10,6,6,11,11,8,3,0.091581310151644
1324,7,4,2,4,11,11,0,0,1,6,12,12,3,5,8,10,4,11,7,2,0,5,0,9,0.116969474719506
1325,4,4,11,9,9,8,11,3,11,8,12,12,11,5,8,11,8,1,5,7,6,0,5,0,0.177958473884678
1326,3,3,2,10,9,9,2,0,10,5,7,3,8,8,4,7,0,8,10,11,7,11,5,4,0.215117140445096
1327,3,2,10,11,3,8,8,9,12,8,9,3,9,6,9,11,6,5,10,2,1,4,8,3,0.151899941299894
1328,3,3,6,8,2,12,6,11,0,10,6,4,9,9,11,8,12,5,1,11,6,12,11,6,0.085992872012022
1329,4,10,9,2,11,4,12,7,6,12,2,9,12,2,10,7,6,2,1,9,9,2,2,11,0.191926253845086
1330,1,7,2,9,11,4,0,0,6,2,2,3,5,7,1,5,4,12,8,0,0,7,3,6,0.15764368682231
1331,12,10,3,7,2,2,0,4,8,4,11,3,2,1,11,0,4,3,2,11,0,1,0,8,0.248437167891602
1332,1,8,8,2,12,8,9,7,11,1,9,9,3,3,0,3,4,8,9,9,7,12,4,10,0.138886986717278
1333,11,4,0,10,3,4,1,11,8,11,4,10,5,4,4,3,2,1,5,10,4,4,4,7,0.272681375401332
1334,12,2,11,0,3,5,8,6,5,12,5,2,12,7,7,10,3,7,9,9,12,12,4,5,0.051553216160922
1335,12,9,6,5,6,0,7,8,12,7,11,12,1,7,12,1,1,9,9,1,12,12,4,8,0.303613824017994
1336,5,8,12,1,10,5,10,2,12,7,8,6,3,5,2,1,4,8,1,11,11,12,0,9,0.139502808297098
1337,11,6,5,5,12,0,12,8,4,7,5,2,9,6,0,6,6,11,6,9,10,12,9,4,0.288086132457184
1338,5,3,3,7,12,5,2,3,11,2,11,0,9,8,3,6,2,7,4,10,3,4,7,6,0.176188245841278
1339,5,9,10,7,11,10,9,10,12,12,5,1,7,9,11,3,10,6,2,4,5,10,9,11,0.104554859649648
1340,2,3,1,5,12,0,6,11,9,5,2,9,0,9,4,4,5,0,7,1,1,5,9,5,0.31843245378875
1341,12,0,6,6,2,12,7,12,10,5,8,9,2,2,2,6,0,6,8,4,4,4,10,10,0.248904967092222
1342,12,3,10,12,7,11,8,0,7,11,1,11,11,7,7,3,3,5,2,12,9,12,1,2,0.139245366786868
1343,11,4,3,9,6,2,8,11,11,11,2,8,5,9,7,1,4,6,9,9,6,12,10,0,0.148979013617656
1344,12,5,11,6,0,4,4,0,1,11,11,0,6,8,6,4,6,4,11,7,0,5,7,8,0.17280656646676
1345,6,8,6,12,2,6,5,9,10,11,5,1,4,12,1,3,2,9,3,8,8,11,2,12,0.07796122032624
1346,8,12,11,4,4,5,11,11,5,0,12,11,3,2,8,4,2,1,7,2,4,11,3,4,0.144666043215982
1347,11,7,12,6,11,2,11,11,5,3,1,3,5,10,0,4,8,9,2,10,6,1,3,4,0.089441997935742
1348,2,5,6,7,5,3,0,1,3,0,4,2,8,0,0,12,3,11,6,3,11,5,7,2,0.207069776511698
1349,11,5,8,6,3,7,1,7,4,5,11,10,9,0,5,10,3,8,6,9,2,2,4,11,0.003820996402296
1350,12,1,8,4,11,6,10,0,1,0,3,0,8,12,0,10,12,0,2,9,6,8,10,2,0.201971301156836
1351,9,3,5,0,4,2,3,12,6,8,5,7,5,3,10,9,12,11,6,9,8,11,2,7,0.326409111788234
1352,8,12,0,2,5,5,4,9,12,4,9,10,0,0,10,5,4,7,11,9,4,10,0,1,0.296995896627708
1353,1,12,10,11,3,12,11,4,11,2,1,7,2,10,6,0,3,10,7,5,2,7,1,12,0.30125672552531
1354,7,1,2,4,11,5,2,9,9,0,6,5,2,6,6,10,4,9,3,6,6,11,3,2,0.121667021713016
1355,2,11,8,3,10,10,3,9,9,6,1,9,2,10,3,3,0,11,10,6,2,4,6,4,0.15162401671522
1356,12,4,11,9,4,9,0,8,3,6,11,6,6,6,10,0,1,5,2,5,5,1,8,5,0.12045091205464
1357,11,0,3,6,8,7,4,6,6,12,5,6,0,11,5,9,10,8,7,12,11,11,12,1,0.152178261270152
1358,6,12,8,8,7,1,12,8,5,5,6,2,11,1,12,0,5,9,5,9,4,8,12,3,0.225370385953902
1359,11,1,3,3,10,0,8,10,10,9,11,8,11,4,11,0,8,3,12,0,7,8,2,0,0.324033530604508
1360,11,12,9,10,9,11,4,3,0,0,8,7,7,8,6,6,2,9,11,0,8,3,5,11,0.168072901289528
1361,11,2,12,9,3,12,12,4,0,7,9,4,1,8,12,7,2,5,11,1,6,10,4,12,0.226771519168268
1362,1,7,4,5,8,10,0,7,2,7,4,7,12,6,7,8,6,11,5,12,9,3,8,6,0.293629916122914
1363,5,12,9,7,7,7,1,0,2,8,10,1,4,10,7,8,11,1,4,10,8,11,0,5,0.155233225118526
1364,7,12,3,11,1,12,6,8,3,6,3,11,8,3,6,12,10,0,12,6,1,9,12,3,0.1315581735043
1365,7,1,6,7,1,11,7,5,0,8,8,6,2,9,3,5,12,12,6,0,8,7,5,11,0.156152481302448
1366,10,3,2,9,10,12,2,8,4,6,5,7,12,3,8,10,11,3,7,0,8,10,3,5,0.189630157529378
1367,0,11,6,10,10,12,8,0,10,10,9,9,3,7,2,10,6,10,11,2,4,7,6,1,0.111692820203304
1368,5,9,8,0,11,2,8,4,1,6,0,2,12,12,11,12,6,6,5,3,11,7,1,5,0.073931000922556
1369,10,4,4,12,12,12,4,12,2,11,2,1,2,12,0,1,7,11,6,10,9,6,6,4,0.098769186179734
1370,0,0,10,2,4,4,8,8,8,10,0,3,4,0,8,12,10,11,9,4,5,7,7,8,0.134218215404824
1371,6,9,3,12,1,8,8,5,12,10,11,9,10,2,2,9,4,12,11,6,9,5,10,3,0.182841277692144
1372,1,2,5,1,6,3,5,0,7,1,1,7,12,4,9,9,3,10,7,6,7,0,5,10,0.115521579350726
1373,12,4,4,0,3,2,9,9,10,9,9,3,10,10,3,6,6,12,8,1,8,4,4,2,0.190444188467748
1374,3,4,0,10,10,7,3,9,5,7,7,7,10,6,10,0,11,1,4,11,0,5,12,5,0.133311296544642
1375,11,8,10,9,11,6,5,5,8,0,11,4,10,1,5,2,1,2,2,2,10,9,1,5,0.101600198427202
1376,10,8,9,12,1,8,10,5,5,11,5,6,4,0,1,12,1,12,9,11,4,2,11,12,0.194347055932896
1377,11,0,4,12,10,2,9,7,9,8,6,2,0,0,1,6,6,2,11,2,1,0,12,6,0.076418347109606
1378,8,5,10,11,9,9,0,2,5,8,2,3,1,3,6,1,5,6,2,4,10,3,11,7,0.162757217818782
1379,6,2,11,9,4,9,7,7,10,12,0,5,10,8,7,8,6,9,4,8,3,9,1,10,0.146631837342608
1380,10,8,5,2,10,4,5,7,8,2,2,8,1,12,8,8,9,3,3,5,10,3,5,10,0.15492900658995
1381,10,10,12,6,12,0,8,4,7,3,9,2,4,0,8,4,10,3,1,12,11,11,4,1,0.20014071411352
1382,6,12,9,11,3,1,7,1,5,6,1,11,1,5,2,0,0,3,0,6,3,5,5,7,0.236587577814374
1383,10,5,8,8,12,5,5,11,4,11,6,8,7,0,1,3,7,9,0,5,8,11,11,4,0.089030133194312
1384,3,5,5,2,10,6,6,10,4,0,9,2,6,7,5,11,9,5,4,3,11,12,12,11,0.308609951799128
1385,7,0,12,1,0,2,11,1,0,8,9,7,2,0,12,8,8,8,5,12,8,10,0,11,0.11154303078034
1386,4,11,5,8,8,3,10,5,2,0,7,5,8,6,7,9,12,7,12,5,6,9,8,1,0.092011833446734
1387,0,11,2,4,10,10,2,9,10,8,1,6,1,2,5,4,7,0,2,11,0,1,12,8,0.09767072939633
1388,0,5,10,5,2,11,6,12,8,7,6,11,4,3,10,6,0,4,10,2,4,9,0,9,0.064439352040526
1389,4,3,4,2,10,11,8,5,8,11,7,9,4,4,11,10,7,3,1,5,9,10,1,8,0.166568375948538
1390,1,12,10,8,3,12,5,11,4,6,6,4,1,9,1,11,11,9,12,7,12,0,8,2,0.31804483379538
1391,9,12,3,0,12,6,5,3,8,10,8,11,3,7,7,10,2,2,1,8,11,12,10,8,0.053353964982916
1392,0,5,4,1,6,0,2,2,12,11,2,10,4,0,8,10,10,1,12,8,9,0,1,3,0.315630647073508
1393,0,6,4,3,3,5,10,1,12,0,10,11,6,8,8,6,10,2,7,12,2,1,5,8,0.13402480067031
1394,7,1,12,1,3,4,4,11,11,11,11,3,12,6,0,8,0,1,5,3,10,0,12,4,0.046023810968728
1395,3,10,12,10,3,9,8,0,1,6,9,11,8,10,2,12,12,0,6,11,8,6,5,12,0.053191552705786
1396,3,1,7,10,10,0,4,4,11,3,8,5,6,12,11,0,0,8,0,9,10,7,12,10,0.072555244309084
1397,12,4,0,8,4,11,8,4,7,11,6,7,2,8,5,6,12,4,5,3,4,10,9,2,0.020099743117668
1398,11,2,2,3,2,11,2,8,4,3,10,11,6,9,3,2,1,9,6,4,2,10,11,8,0.316104712528802
1399,9,1,2,4,2,3,6,10,6,7,11,12,11,7,8,2,11,1,8,0,1,11,3,9,0.181841641902316
1400,0,8,0,6,5,3,3,10,6,1,0,6,3,12,10,2,2,12,4,11,3,8,11,6,0.185809836924748
1401,8,7,0,0,1,5,3,10,9,6,0,3,6,3,12,2,3,2,3,5,4,4,11,4,0.227267790440778
1402,9,1,0,9,4,8,11,7,1,10,10,8,5,7,9,7,12,12,1,4,4,12,7,4,0.283209246568204
1403,11,9,11,2,5,4,12,9,3,5,10,8,1,12,8,3,8,9,3,4,12,10,3,9,0.227853228551204
1404,10,6,10,12,5,1,7,2,8,0,1,9,2,10,7,3,5,4,0,3,4,2,11,4,0.331867550777146
1405,4,4,0,8,4,8,11,12,12,9,12,5,12,8,1,3,8,9,4,5,6,9,11,10,0.154141769421522
1406,0,3,4,1,4,7,0,2,5,2,5,0,2,11,12,7,9,6,4,0,8,11,6,4,0.213115126026426
1407,8,7,3,3,4,10,0,5,10,1,9,11,4,7,12,8,5,5,9,8,1,6,12,0,0.291548685150284
1408,6,7,12,9,2,4,11,6,3,10,12,10,9,8,8,11,2,2,8,8,2,6,12,11,0.139618716683988
1409,7,5,10,7,6,6,8,7,10,7,1,12,10,1,8,6,3,4,1,9,3,11,4,11,0.227146362973818
1410,8,3,10,12,10,2,12,7,10,2,0,2,9,2,1,0,3,9,1,2,4,10,8,10,0.226475258239024
1411,12,1,3,5,7,12,5,11,3,0,6,10,5,11,7,6,0,1,2,8,0,3,7,10,0.0869683719377
1412,0,1,8,1,12,10,2,4,10,11,4,2,7,6,1,0,5,6,3,1,3,3,8,0,0.18674839013828
1413,1,8,0,0,11,0,12,6,0,11,3,6,8,12,11,5,3,4,12,3,5,1,7,0,0.09636311910793
1414,4,2,6,0,0,3,11,9,3,7,11,0,0,2,8,4,7,0,6,3,0,11,12,10,0.14784598125184
1415,3,10,3,6,1,4,12,6,2,10,7,8,3,6,8,12,10,7,5,11,0,9,8,4,0.143101675680468
1416,10,4,2,12,6,11,9,0,2,7,0,9,3,11,5,6,12,8,3,4,6,12,6,11,0.178235343894558
1417,3,8,12,12,7,1,7,1,4,0,5,3,9,5,12,5,0,7,5,9,7,1,8,4,0.232176293001872
1418,0,4,10,11,3,0,5,0,11,11,5,2,6,11,10,11,11,9,12,3,11,5,9,5,0.248022560174204
1419,3,2,5,7,6,0,7,8,0,12,8,3,11,8,6,7,11,1,5,3,4,10,4,4,0.108772774278972
1420,3,3,4,3,5,3,4,0,8,6,5,10,0,8,3,9,5,1,12,1,3,11,7,2,0.174242122950154
1421,2,3,4,11,9,3,7,5,6,10,9,3,1,10,12,2,5,10,9,11,0,0,7,7,0.146806894342286
1422,11,4,1,3,6,9,1,9,3,5,3,5,4,8,8,9,7,2,5,8,10,4,12,6,0.176444576118866
1423,6,8,11,1,12,5,11,5,0,9,1,9,4,1,12,2,10,5,12,1,0,3,10,8,0.275872713621618
1424,0,9,6,3,1,6,11,3,5,4,9,4,11,8,9,3,11,0,11,12,10,4,11,5,0.16204240901007
1425,1,3,9,1,6,3,9,8,9,2,6,9,6,9,3,12,2,5,6,9,8,6,9,8,0.106198475934362
1426,10,3,2,7,1,6,5,6,1,3,12,7,0,7,5,9,8,2,9,12,8,9,1,11,0.063815594305812
1427,10,5,4,10,1,5,10,3,11,5,3,1,7,1,2,4,8,3,3,1,4,11,12,6,0.115208196967828
1428,2,12,0,10,11,1,2,9,9,1,12,7,7,12,7,10,7,9,0,2,11,7,11,7,0.117628004042428
1429,11,10,2,2,7,2,10,6,5,1,12,6,12,4,8,6,7,8,0,11,4,7,5,7,0.203602135807172
1430,3,1,9,9,9,5,8,5,0,6,8,10,3,10,0,1,0,4,6,5,9,5,3,4,0.214534830400844
1431,5,6,0,2,4,4,7,8,9,8,11,5,9,10,2,7,6,1,11,12,12,2,8,3,0.13460699792421
